Loan_ID,Borrower_Credit_Score,Debt_to_Income_Ratio,Loan_to_Value_Ratio,Annual_Income,Loan_Amount,Loan_Term_Years,Collateral_Value,Industry_Sector,Credit_History_Length_Years,Past_Due_Payments,Consumer_Confidence_Index,Business_Confidence_Index,Inflation_Rate,GDP_Growth_Rate,Loan_Type,Credit_Rating
8171,494,0.5844703552537999,0.8988587358092999,73469.88329463048,301789.49780682585,24,542817.3962349067,Real Estate,2,8,0.8702572962860949,0.06603479152050684,0.05524526155815945,0.3138502624541607,Personal,Caa
8172,841,0.3847914788915464,0.5468819709079229,106174.46290343876,62087.32642173432,29,483172.0914890522,Energy,24,2,0.9893301014640988,0.44438711854982726,0.35107534163914844,0.04095851346503021,Government,Ba
8173,658,0.2175844347808433,0.6111064408137221,197705.0344779397,408392.37131537986,7,811299.3187061658,Energy,5,2,0.5526931176321566,0.546649765762935,0.0403396081691445,0.047300471950313616,Government,Ba
8174,630,0.5216031957626978,1.1746721203388317,127450.91258311093,175440.49342160602,29,108468.69564984874,Technology,4,4,0.11712077752944372,0.6437721341743036,0.4865391485629572,0.8580947807556158,Corporate,Caa
8175,726,0.526551687465013,0.6791780878101712,171286.61741832612,44620.46703295729,22,175655.5870239508,Energy,3,0,0.6855429366703268,0.008754474779579247,0.6388817299941516,0.89465666360304,Corporate,Ba
8176,796,0.46639298618219716,0.7691144512674795,74768.29598269174,495327.88445877214,25,165420.1255269149,Real Estate,8,0,0.13289480131786124,0.7672701475723963,0.11758460951307481,0.7459952573746608,Corporate,B
8177,785,0.4075660924066754,0.8562610155681549,192506.51761611892,451385.17334072484,12,818665.0381656111,Real Estate,14,1,0.9018978077410136,0.30069958074261327,0.4228954246605513,0.9713636969234074,Personal,Ba
8178,748,0.533896227375862,1.185392490575339,32239.447181923286,102729.50610946542,15,127042.04004371948,Consumer Goods,26,9,0.5859669440328789,0.35857345551278386,0.9110904645673701,0.9141799518987557,Personal,Caa
8179,712,0.18164584099877953,0.9829954543608435,188141.6872155486,184784.91588976615,8,971728.007178925,Finance,6,5,0.8003502219653968,0.7494396705500099,0.5657749065743204,0.7170955851585928,Corporate,Ba
8180,629,0.5658000631720224,0.9407189484112557,182660.6613519436,468675.2597910752,29,969473.6375448704,Consumer Goods,23,1,0.6249020419525868,0.9833490561810095,0.49503415641002924,0.012456021762543346,Personal,B
8181,446,0.5736015746052842,0.8670799807086016,41450.55679483822,399182.72027348325,16,991898.3934307556,Real Estate,11,1,0.5259983295032342,0.5445501759162084,0.6442407175673901,0.1880563074393864,Government,Caa
8182,558,0.5359961869985667,0.99047209021619,132823.94364264316,453674.0492837594,5,979892.2686093153,Finance,5,5,0.5252268677746811,0.10631503294209566,0.8866018220841121,0.21865270725495223,Government,B
8183,591,0.22533101735573355,0.9648111233698426,163491.48891915526,283462.14032948145,5,157529.53118614128,Energy,5,8,0.739415198265028,0.6327934305846388,0.8044774564378554,0.27993064833335946,Government,B
8184,442,0.5290891931553146,1.1319886245826876,98647.33976033947,125342.52913269855,9,660843.1796616053,Technology,14,3,0.9025656522821327,0.9999169529703417,0.2537349263573908,0.2709790707927807,Corporate,Caa
8185,664,0.3488191059188459,0.8792847137552358,45615.743380349086,117391.49603218619,13,405693.4421678444,Consumer Goods,26,2,0.21893117057362443,0.0027553060199928536,0.033760935400944825,0.19087918668412474,Corporate,B
8186,389,0.3974651187004127,0.7950518117333428,170997.98767925534,265206.7416925827,15,734505.0410204082,Healthcare,24,1,0.11387664009526999,0.05145895355109009,0.29642422439555827,0.4858243845123613,Government,B
8187,463,0.5203003112520725,1.0650134196447099,109304.71398225785,462379.98571299494,8,411858.76069444715,Technology,17,1,0.05638780646019104,0.44424327944572584,0.9009154961304084,0.9609784354931943,Government,Caa
8188,780,0.11479142227261876,1.059848334280773,74752.51724087342,317635.55643782666,12,389406.23782642983,Finance,28,1,0.8667314078330782,0.013904927482263907,0.4407877180070282,0.046097036877730035,Personal,Ba
8189,383,0.28147129608782284,0.6188855066084612,42045.42487295645,22023.311751897334,20,904911.61342529,Technology,19,6,0.12238811432913743,0.3290272401919514,0.7495118699999187,0.16993944708894038,Corporate,Caa
8190,376,0.5078466886222328,0.6657543984995189,138829.21358544874,282435.4853601111,29,499601.2460631721,Healthcare,11,5,0.6287022349844681,0.21378142812027412,0.7746658606587753,0.36466757754239365,Government,Caa
8191,816,0.5069773919008616,1.171046782909794,37191.31638233735,306178.23491752445,9,742360.6094930744,Healthcare,7,6,0.31325298456737194,0.598041467724229,0.617904689080024,0.6095483150975782,Government,B
8192,784,0.5243439634414664,0.8108766768676693,164485.95691128512,292869.74123465794,27,653417.9769548867,Consumer Goods,13,2,0.5632797972250624,0.21763724851894606,0.1874064096157111,0.1345570552868558,Corporate,Ba
8193,403,0.18460795006974565,0.8637624875718327,161027.8407329315,347082.7059946759,15,661131.3851450061,Energy,19,1,0.08494177824914284,0.29774670937794734,0.5185134978374654,0.5597562941554068,Government,B
8194,751,0.45294330911398006,0.7171120872058668,84900.25915903447,150289.35077411126,15,355626.4555954786,Consumer Goods,25,4,0.5803185706879753,0.9371737709786012,0.4717374447000373,0.1333677271756073,Corporate,Ba
8195,786,0.1732516702527093,0.8367497160281474,110288.8481187261,76163.8277761484,13,259923.85792013755,Real Estate,18,9,0.8779444692658365,0.6515649881282288,0.6399230730444339,0.20395188647299645,Personal,Ba
8196,638,0.49254900447551264,1.020349625036959,143767.33298860904,376274.0713292376,15,886577.21126233,Real Estate,16,6,0.26594077365335844,0.777872826526814,0.8372136618905186,0.01745145572378537,Personal,B
8197,777,0.22256300222725375,0.8376415682245726,193051.05553086638,102194.7785296101,22,34343.97281937009,Technology,12,1,0.32174233773782623,0.5355522114218517,0.03268567341321338,0.960450124094753,Government,Ba
8198,522,0.46890886379347296,0.7203492759710657,118425.67424948303,61508.68540739641,5,181196.33101624172,Healthcare,28,5,0.218112137183761,0.10841831536288726,0.3261028858205499,0.2610624838730723,Corporate,B
8199,308,0.3275008092639863,0.5672007030760635,199435.55565614198,182891.70789376058,10,141459.36738642972,Technology,15,8,0.12983662439857113,0.44333223330233573,0.7517581763552947,0.611635888963556,Corporate,B
8200,352,0.5931317322763862,1.1497830643763138,85267.98409970073,417213.2879231596,23,949893.2517576981,Finance,1,7,0.07239569460191642,0.21178208267833842,0.8229918715980877,0.24781260798068827,Corporate,Ca
8201,376,0.38994691537464043,1.1101604759613268,119503.63092433925,45643.612417854936,25,14976.10903440321,Finance,11,4,0.6702476169367914,0.2631839343002865,0.1803294298055773,0.9266405354517352,Corporate,Caa
8202,802,0.41628968211014306,1.0539554603448056,49654.64486283979,101802.8725770429,12,17942.077004724168,Real Estate,7,4,0.3464633116129251,0.841615676455691,0.35512293267929507,0.04520221943390146,Personal,B
8203,615,0.28408175692564375,0.9858496746897956,124594.72759230324,240253.3922351003,17,234460.95567203278,Energy,16,3,0.45808095355359824,0.8943566609343333,0.5007472851329697,0.4941440527539881,Government,B
8204,464,0.46726007892371657,0.8608569191154084,121173.26262544387,147385.25077931472,9,286296.5744830338,Technology,9,4,0.3217247250188552,0.22381697928493471,0.5810666853819499,0.32682939535362443,Corporate,Caa
8205,578,0.3474428205524175,1.1281777502857153,174298.36545786684,362222.19941809983,29,564226.4049739764,Finance,20,4,0.7443279844119289,0.44322019780238053,0.39543676674006334,0.3657289389042294,Personal,B
8206,326,0.10903331754793208,1.0541910589579349,199413.76932286375,339076.70123297477,26,961616.9831596253,Real Estate,9,9,0.6826938446905045,0.9690946612241881,0.7128452519638578,0.1009881727175237,Corporate,B
8207,369,0.4042907989378226,1.0712075892771238,197650.27911144192,422045.5996881916,5,470392.0727149834,Technology,12,6,0.6657230368643239,0.6121428500622569,0.45382504904416787,0.3920553065905772,Corporate,Caa
8208,517,0.5152297952146807,0.7166853310996265,70171.20326647194,105902.37174833665,9,295891.71240253205,Healthcare,19,1,0.7659005284831722,0.8078796615567343,0.33193700441300455,0.7335014734447948,Corporate,Caa
8209,664,0.21840088503022534,0.7964207913816788,87535.74412261692,326214.78348096105,5,818830.3136013825,Finance,14,4,0.582969311194049,0.5399811877776814,0.42461600582677383,0.6838999420677538,Government,Ba
8210,605,0.2105318775425923,0.994761584886281,76691.69005575175,388493.5779613081,23,391924.30079216347,Energy,12,1,0.0972483993559271,0.48767676015159556,0.16936504949272424,0.9187696722403778,Corporate,B
8211,423,0.4044430915596352,0.7597436122454276,63945.52372735366,36020.225775544546,14,150329.37842165589,Finance,24,4,0.4228131668993024,0.7249287983454662,0.14454781770147984,0.05935683985904616,Corporate,Caa
8212,318,0.508989638212747,0.8457822572928366,55523.122246790816,23227.35662134998,7,796633.4190688722,Healthcare,9,7,0.3167880054853448,0.31916755647717454,0.6228034994088514,0.9031765856476069,Corporate,Caa
8213,556,0.22481016892178793,0.9525590773935864,116996.48213653697,281832.8773400865,9,12390.24470782996,Real Estate,21,4,0.34242947418140346,0.6426455423044652,0.41050950366389694,0.45132972682717754,Government,B
8214,595,0.5661313256215196,0.8064308811089966,178324.79300747355,295988.1101927656,12,213063.69834701478,Finance,12,2,0.19599977295156357,0.5184200035117562,0.941767717031173,0.4205182524421436,Government,B
8215,321,0.5636936783407746,1.0551277250140227,130277.4866043353,199440.33605442484,5,638781.80298704,Healthcare,13,4,0.16101233040599905,0.7266013030263515,0.33931058548220117,0.4305179498991981,Corporate,Ca
8216,749,0.20026833595396668,0.5813951872191605,178352.820548767,22856.29047764404,7,111437.77336456603,Real Estate,5,9,0.46635754253615147,0.1373587549913794,0.6426450419699716,0.6948066632810148,Personal,Ba
8217,849,0.23189220602840785,1.002639556847412,193114.08674588837,203951.30107717117,5,263260.0714857592,Consumer Goods,5,0,0.9712438190483662,0.6750047189502675,0.7001190723863947,0.44793694816823504,Corporate,Ba
8218,347,0.45029940547408076,0.6016470424278946,95134.04156236726,322833.8278649029,20,399371.3104970168,Real Estate,9,9,0.02229240994545867,0.6385077240087907,0.788431984638706,0.977745654127201,Government,Caa
8219,482,0.575866554512213,1.156487758449968,172063.5271419109,352430.80743791146,29,402454.47424720257,Finance,25,1,0.282504155742605,0.9034076638200774,0.36577616656300593,0.680345429257053,Personal,Caa
8220,734,0.45494134438815736,0.7198263764864711,38896.98721975652,248931.779601758,17,973074.9446836833,Real Estate,19,0,0.9656700505175367,0.3757822782293443,0.48513799054942075,0.6058231322646587,Personal,B
8221,406,0.322450024910269,1.0568026527276297,111782.43595699682,264887.363825719,11,678790.2395052975,Energy,20,0,0.3566253569960248,0.8538867866614392,0.7823739727242425,0.1575208255522519,Government,Caa
8222,487,0.18450067321325156,0.8649918846760731,92610.4085247581,337973.7665668157,5,46651.20448402704,Finance,6,0,0.6545307256958173,0.03498766844010781,0.8688269808792555,0.23785083556939102,Corporate,B
8223,385,0.3305049244198106,0.5637609466115119,64824.82064791955,227404.67906120114,28,229136.73964675254,Real Estate,8,5,0.2675862136996452,0.2822828766377753,0.2848365392039105,0.6805941098232309,Government,Caa
8224,755,0.40338389598527724,0.9078107980737697,104526.77763936814,135439.89959594945,4,620266.729990673,Consumer Goods,18,6,0.5420676213324159,0.09363978251462546,0.24213827006932298,0.37836947969139556,Government,Ba
8225,436,0.26547595947832514,1.1385244158177987,105429.43102009848,115370.09458120927,27,716288.6001608416,Real Estate,13,4,0.17353074803869206,0.25030464737019376,0.34008695898544106,0.7668235379974968,Personal,Caa
8226,635,0.3551289106000449,0.6100640831065327,167451.73079755303,377612.6907865859,1,386790.28780386486,Consumer Goods,16,3,0.5386861360197611,0.3375245401720083,0.5904142047661679,0.4286180149013016,Government,Ba
8227,768,0.16510706416435297,0.7249148645525821,177716.16398402097,246336.57513223126,26,858005.9877939651,Finance,20,3,0.4792636230206795,0.6193215268533495,0.8325014718436479,0.8718255850083988,Personal,Baa
8228,702,0.3260940522562932,0.8074110696704181,141681.57213491367,313922.5676839873,1,943993.7103260994,Real Estate,5,6,0.8348235221721155,0.06409369772447804,0.6442215382896785,0.5961356585878493,Corporate,Ba
8229,839,0.145387909464777,0.6925371443384576,137675.9867659153,238197.36715632622,14,617921.6885987219,Healthcare,22,3,0.804035650990698,0.20984124360240297,0.20223675622399606,0.8443262032200232,Government,Baa
8230,371,0.1245443749744953,1.1606456323154526,48731.00524816524,410324.52112979157,21,566765.7594029835,Energy,11,4,0.182350284429726,0.7262820798070924,0.05176975042494303,0.8809342980027416,Corporate,Caa
8231,323,0.5286199577996636,0.7642501853659258,127794.50805711393,250939.43712531164,28,753297.3985574469,Consumer Goods,17,5,0.9402773764778805,0.687549056494829,0.5561563715861555,0.3291596811038787,Government,Caa
8232,784,0.20254079207303746,0.9606434409399751,76655.61057121315,494087.0388420277,28,784223.3502736619,Technology,22,4,0.38943299664472864,0.5770243181464101,0.7625952608033376,0.3930570544929588,Personal,Ba
8233,355,0.3875776645639667,0.6567417350590461,80109.66377860057,125089.28428618866,9,223280.6184757069,Consumer Goods,10,6,0.0505915161900482,0.7045397297630676,0.5053235271543307,0.7240150977056808,Personal,Caa
8234,522,0.17449137920499622,0.6537941562371538,46111.69088489554,73570.71018160426,1,488734.15081109636,Real Estate,7,5,0.07653960733417098,0.7215588339724451,0.3665183382567846,0.12265361579029932,Personal,B
8235,478,0.23126378545464568,0.6230945349227573,138097.5859908035,189930.2768622807,8,452958.3339473313,Consumer Goods,25,5,0.41865703322759973,0.20894148647171829,0.1978195530148018,0.14413051352568007,Government,B
8236,733,0.28066970988474216,0.8043685844687063,129247.42961796952,459735.02231516666,13,942052.120256085,Real Estate,11,5,0.8874387303489014,0.5315187689378423,0.5745361024800554,0.8216761262864424,Corporate,Ba
8237,749,0.17183821817738512,0.8730007416030378,67446.33641802633,426894.736192577,9,120648.28128012689,Finance,8,2,0.15631602657950583,0.7168468059349182,0.6115745031279793,0.012864281619755169,Personal,Ba
8238,791,0.12298114850555517,0.5075237160261072,74716.27700417463,127439.71799336238,15,944035.7659896432,Finance,19,5,0.4806691644157286,0.6687780404271297,0.8344658820269331,0.037563783145329155,Corporate,Baa
8239,488,0.5385799010090055,1.0830463993291801,161410.20163044755,301850.2962570156,27,576868.6000885019,Energy,5,8,0.5388225085233036,0.46911905441793733,0.7392846953733805,0.575595566782023,Personal,Caa
8240,719,0.10591641793988607,0.8589277247717692,164798.67181725102,296525.17056899273,11,295172.41367181425,Healthcare,16,1,0.8912295488147238,0.4292101503472312,0.5154025981434647,0.9629447713846594,Government,Ba
8241,548,0.1306604914175339,0.6100469463915024,113824.39016914833,150231.46295703945,26,870650.0302038922,Technology,1,2,0.012409203111669709,0.2543113255449211,0.8095505667634975,0.9327386485722758,Personal,Ba
8242,463,0.5025360804140513,0.5471053187520921,55330.45825637996,121513.9311968873,4,59920.63614704829,Energy,25,2,0.89024134343749,0.38575574416962,0.11336094780553307,0.4410175286560416,Corporate,Caa
8243,554,0.24100416838652802,0.5442395079905297,39450.704783896595,198074.49576914922,29,325750.7828499745,Finance,26,2,0.27009295937693534,0.6619915829078784,0.23888244993858054,0.7991319596429954,Corporate,B
8244,775,0.4614101505573487,0.6803504408009703,76149.70672673521,395366.306398679,8,755011.2480173173,Healthcare,28,5,0.8714878678160591,0.39686708071977694,0.7532950130628805,0.6965009957037146,Corporate,Ba
8245,716,0.17311287460895688,0.8495045035796852,154301.58309196465,99898.94556851858,13,829414.8213815975,Technology,23,1,0.42402091354668114,0.572879563402842,0.42160643887483884,0.8036249736245012,Government,Ba
8246,469,0.21864087429835968,1.1021676752020988,132138.8274975933,225633.10211860642,17,175822.9082988886,Healthcare,19,8,0.32737918894275786,0.9443143320491606,0.5738006834377458,0.24271182967291904,Government,Caa
8247,616,0.38638825829849677,1.1320757988236325,152078.15068842086,243440.78148432967,4,942351.7037402174,Finance,29,4,0.9899522137099347,0.0471171890259664,0.8630852606354923,0.3265913837029266,Government,B
8248,473,0.5943179192446417,1.0826295439855826,110197.15673570585,469866.7382683146,10,63185.29075301909,Energy,22,2,0.7824744395537372,0.7546781359720314,0.9284407547946635,0.7769089766019374,Corporate,Caa
8249,769,0.1367222350796116,0.7299944276845065,158299.99994460604,155243.61832940424,2,439219.31885531446,Technology,10,7,0.4851861462642807,0.7278535427771806,0.9284986593936861,0.2734053916940895,Government,Ba
8250,644,0.30027729899091615,0.7145904261942695,111736.98502566773,14725.053480624994,26,106472.96006869488,Finance,14,6,0.3736003506725111,0.5046037814021721,0.35512232019515066,0.7579052745211781,Corporate,B
8251,744,0.12154048500296241,1.1912208416084984,44282.507956038084,348396.96505855944,15,106720.77228559882,Real Estate,17,4,0.319443412867896,0.1463630686896199,0.6188077875957086,0.7527317236408326,Personal,B
8252,317,0.19961322132798745,0.9768964409912212,43575.91021685494,379116.7936891419,20,914759.6373261118,Energy,13,5,0.691664153932579,0.3566735882557118,0.6216327539864519,0.7645061029996526,Corporate,Caa
8253,369,0.5537355134192523,0.7134663588802792,171355.46227125838,353001.0337557208,18,904925.3929702092,Technology,16,0,0.4166801788761262,0.3097714551409636,0.28603825108525416,0.43651171247458265,Personal,Caa
8254,637,0.14823005189488483,0.7303561066273624,137036.13681499325,351865.79568782245,14,619105.7700178265,Healthcare,27,5,0.6498653543338337,0.712330542864386,0.45768661018508683,0.19266780319058907,Personal,Ba
8255,826,0.5284279606878168,0.8042511075174879,77451.60004876982,244197.5704308944,3,966625.8365558547,Real Estate,19,9,0.4155117469245241,0.5027892615462226,0.41697846568235053,0.09561657814825164,Corporate,Ba
8256,755,0.18890161905504063,0.9352646884773862,158719.824467114,14237.098217947467,1,496142.7503066068,Healthcare,12,7,0.37147508547636376,0.3511962228968506,0.6827856883871941,0.19403591402744458,Personal,Ba
8257,568,0.530892423268852,1.128585411980175,53075.00228915556,366309.3977967237,26,785026.9543229686,Finance,16,9,0.3317464225496076,0.6418211790072829,0.5979030364176738,0.4907900873613862,Government,Caa
8258,487,0.3690109815678376,0.6388149837874865,139691.38806553988,468577.4935801395,3,106296.68165850407,Finance,17,5,0.9189366979552644,0.25719804594040885,0.9080553457824646,0.2610429909281886,Personal,B
8259,828,0.5391033371134217,0.5590823783791238,198212.61145939858,82906.24599000598,23,401661.31588973885,Real Estate,15,3,0.7663631565845787,0.6413409977804405,0.24978545282712306,0.8587072509995753,Personal,Ba
8260,733,0.17585182232576022,0.7840264867679627,55503.3228793975,38617.558246365814,27,519941.0049568263,Real Estate,7,0,0.6551153050291546,0.9753253733749312,0.6003181361499881,0.7332958333476995,Government,Ba
8261,587,0.481018275653913,0.6718188378274036,54130.6287928834,136276.61784226564,13,780368.0840891897,Technology,19,8,0.6654013405529368,0.2064222765306084,0.7001686452369493,0.7406413037257307,Government,B
8262,798,0.44034929804028833,0.9032228714073723,109531.84989981014,425647.9571425358,8,341136.5831067492,Healthcare,21,4,0.18219880388513732,0.09745849045259802,0.05939329776496527,0.2960486606166338,Personal,Ba
8263,740,0.3714666936964812,0.989450386003195,139252.4394280641,57542.853054197505,22,980532.9802119114,Consumer Goods,29,0,0.9355735676884712,0.9287608995975334,0.63623191122206,0.47005588730114223,Personal,Ba
8264,602,0.5052936722054865,0.7175151676022009,34512.8771709903,359008.35833371774,17,737481.7627215477,Finance,5,2,0.10561255931916713,0.3589625570628606,0.5940611556063986,0.6341269032805669,Personal,B
8265,386,0.4241380122135199,0.979815902203392,114944.05503345228,36158.97992300267,23,537638.2290335833,Consumer Goods,25,9,0.22405120516294352,0.6660641622921143,0.31922278978104257,0.4443683432117369,Government,Caa
8266,737,0.5385234623038748,0.7402030784004646,44138.9597983989,21230.56246451838,29,337457.28170885646,Consumer Goods,15,7,0.024182212136435455,0.34831792703110875,0.9848923048628345,0.794540311786158,Corporate,B
8267,840,0.29053107339278306,0.9444776977663834,71025.04205647783,446194.42864783097,16,645628.1700489944,Real Estate,15,8,0.3690338765767799,0.8292603891316307,0.40744688503896276,0.5909040618617836,Personal,Ba
8268,321,0.3949615891369075,0.9431425647231799,151107.59536449326,386427.3153180902,16,676332.4066307781,Healthcare,1,5,0.30745977864947427,0.4897233399349863,0.17426784345691182,0.5974954377833556,Corporate,Caa
8269,816,0.5353004212878558,0.6947117923951507,155607.04108804918,301299.599247089,12,682390.1994373174,Consumer Goods,15,1,0.8421290008856466,0.31262221299628834,0.5539600601595874,0.05754602211549298,Corporate,Ba
8270,802,0.2074070320520673,0.9450059261971424,154054.5165968815,90137.65061848839,19,590337.2453478003,Healthcare,3,5,0.6668666541899811,0.8178689268784152,0.35932502676527,0.7943351280800638,Personal,Ba
8271,766,0.3428706783084271,0.766668567006559,41074.87678829135,143030.0690451341,16,406479.350294502,Real Estate,20,4,0.7929883682062706,0.25915834214806777,0.23219875822853775,0.1235937739188463,Corporate,B
8272,400,0.5803709108643345,0.7355184610524657,163749.72848586386,29059.222959984367,15,818488.6023598592,Energy,20,6,0.14870636994147268,0.7260872867546478,0.3359202588413056,0.200493836345767,Government,Caa
8273,440,0.33680090074734226,0.7025014229465448,103475.19082911879,324454.6121692426,29,265691.1421428407,Energy,15,8,0.5709300925842562,0.32764163168235394,0.7341611099433897,0.11811751782882995,Government,Caa
8274,437,0.22641472259777015,0.7419516820940023,110802.62860869466,344612.481159028,9,629132.8447209509,Energy,24,9,0.4897975966820418,0.4472313050651383,0.2994296915120088,0.8353857923770072,Government,B
8275,527,0.2755381193716191,1.0507214244428034,101347.38039393438,166770.3370909991,16,476955.0736120141,Energy,8,9,0.4264214183024422,0.6262703411530683,0.5761930364062252,0.8843596545390893,Personal,B
8276,580,0.5425420596867233,0.671625169920762,175693.80375156642,172516.07689186677,27,893909.3459804258,Consumer Goods,20,5,0.9932888588820775,0.6540503311572533,0.00043110953398051155,0.977398236894173,Corporate,B
8277,730,0.5774415193837752,0.9773911836024167,145594.9617234866,316343.9350028498,2,594649.3426289479,Consumer Goods,10,4,0.44654605016495663,0.46753188685088687,0.11413141533251614,0.16558503282842396,Government,B
8278,339,0.5750538213430696,1.13043440948663,115004.39308737683,473104.05789778236,25,857114.209171732,Finance,14,2,0.10688665241985207,0.14434309196609008,0.7455033893800501,0.8501167315678799,Corporate,Ca
8279,818,0.44947119598428564,0.7453002587241935,171828.79372745616,200381.16599763153,10,953783.1862101996,Consumer Goods,25,2,0.03313991710124686,0.7529067503420873,0.20555472412273745,0.5817891707864197,Government,Ba
8280,510,0.35480094441230625,0.5206584451464302,166911.79438848834,249327.24080721822,12,135753.8899160609,Technology,25,4,0.7980152284814152,0.8851478151902417,0.7934145356984164,0.9023028665011511,Personal,B
8281,601,0.19134446745367092,0.517224220387493,30857.507852731385,350646.60554564145,18,559640.5230498849,Real Estate,3,3,0.009652553008880127,0.9166485313232523,0.2755213005194628,0.2923493428170447,Personal,B
8282,385,0.16161050603523228,0.597652021845213,111409.59398626602,174448.87296330716,18,885136.0292505824,Technology,29,1,0.9179455721637698,0.09856979793749043,0.2085462322276238,0.27726822235593085,Personal,B
8283,696,0.12988330382067312,0.5770313901690659,37181.83862992826,435084.86877420323,28,873352.961655587,Energy,9,1,0.20852437804109103,0.7184277193209945,0.6875631886540005,0.8054581840127171,Corporate,Ba
8284,552,0.10885745475448463,1.0236596749100033,82221.70187495498,423859.867676681,4,203950.2255806017,Consumer Goods,24,2,0.8815323833940837,0.20844685185734713,0.09852011259387794,0.24771467383695445,Corporate,B
8285,832,0.539058361052841,0.7063955018351609,166652.34838862688,338770.0763868642,2,486553.3245616448,Consumer Goods,20,7,0.79420500432055,0.10241571157045881,0.36266308428199234,0.07240859556265589,Corporate,Ba
8286,680,0.5045431579016723,0.956756841520479,190488.89985834816,270777.1817071961,7,230865.55495276485,Technology,10,4,0.21025100748269765,0.0711200369147732,0.07539760364899961,0.4405677241826014,Government,B
8287,743,0.3839106902502354,0.5297188050077546,71151.332316369,491842.8585170541,19,897849.4940838838,Finance,21,4,0.8363035860974617,0.004346584021075239,0.20177925223543247,0.6047749788699178,Personal,Ba
8288,332,0.599361627268857,0.7070181932546997,33642.27530192633,352678.35735007713,11,13197.049563327782,Finance,29,4,0.3211757591555007,0.9221629921346909,0.1565600070821117,0.7065734545498175,Personal,Ca
8289,559,0.5765260361008205,0.6639023642740963,98397.17844161653,323397.16925011604,13,226215.9757546627,Technology,2,1,0.20850530322652705,0.6050185552011417,0.8081281332462378,0.1413412191039518,Government,B
8290,533,0.4275544853573532,0.693816357246654,86970.20257557253,439024.8804595347,29,414943.6413187011,Technology,23,5,0.21442454100568265,0.6033172497958567,0.5786731892433781,0.5145255433389055,Government,B
8291,814,0.3322872835201267,0.6335024383936596,145084.25106390298,279720.3836989344,20,228925.2218353884,Real Estate,18,0,0.8737089584544914,0.811371513276082,0.8204633764072069,0.3332895500729015,Corporate,Ba
8292,607,0.1760853580565648,0.9325412147716239,114159.80431622844,125247.16062928936,17,973845.512232577,Finance,1,3,0.014604176979669536,0.8617424214715254,0.9934139473839438,0.4488847773582164,Personal,B
8293,369,0.3577969026271762,0.9638710087596667,97804.03479016147,73197.28010837242,10,251586.32855549853,Energy,26,7,0.7398202529816085,0.0045629988415117895,0.5548611199171234,0.09616278786762888,Corporate,Caa
8294,753,0.17887183644276364,0.6039258433382821,69024.4516101616,238160.91309434702,16,368691.78840710846,Healthcare,11,8,0.802513951021261,0.7546424718929354,0.9602150717083738,0.7402297120648121,Government,Ba
8295,738,0.2992256521230945,1.0188021892303305,170841.66775922832,260248.80724408154,20,182330.93099634507,Energy,5,5,0.37055307583629427,0.388966847458201,0.09676683910587602,0.6411346140892721,Personal,Ba
8296,663,0.5713240542163754,0.6750318333810402,72226.1787570591,414708.6473205174,16,927402.7145511011,Consumer Goods,24,9,0.7059646546852807,0.32786672829418717,0.11620226876756634,0.5307657907308199,Personal,B
8297,780,0.27098949466781874,0.6980457517496957,39304.946437401566,74039.88135300617,20,417163.74254981487,Consumer Goods,29,5,0.9050746885891855,0.7445993193370557,0.49924103574284573,0.18052916317635848,Personal,Ba
8298,443,0.17639363682173356,1.0801658371905356,125983.78643888186,342208.96087005304,20,269229.5608815976,Technology,4,3,0.543417946461814,0.43017653011308277,0.12642651482406653,0.17281879920137033,Personal,Caa
8299,323,0.39119830211810735,1.1308161406898343,83949.28685567132,155542.832738059,16,253657.71798659346,Energy,1,6,0.6532377478474725,0.9861884195609268,0.9145012290591698,0.20130047400066986,Corporate,Ca
8300,724,0.40118208706373604,1.0773294194278962,151113.9733647679,469819.97118720604,27,589759.8383809532,Healthcare,4,4,0.7003436170812462,0.842911483631024,0.5043715540667838,0.7877657535753526,Corporate,B
8301,474,0.19690212123395792,0.6034339742456504,43748.183632392014,237858.56831035996,25,977868.90200814,Finance,25,0,0.9616435570918527,0.19168321209531125,0.8777376155668614,0.36039225070656467,Corporate,B
8302,624,0.19829329379098012,1.1994873445675638,194272.28595228915,313087.1187140592,19,974430.3673806185,Finance,24,8,0.4199415981313548,0.5133525935118431,0.21937440042484702,0.37496772530143585,Personal,B
8303,647,0.5947748956624135,0.9705087903476577,61765.862652580676,326803.554036625,13,981863.9591413421,Finance,25,7,0.5592142980827763,0.704223335280009,0.654159240111255,0.35529246574310847,Personal,B
8304,317,0.221640536431106,0.8574680350784928,90699.67254210319,50047.51222711612,23,392776.7366068826,Energy,23,9,0.46715358653632766,0.3329592967442241,0.270175848481619,0.12760060053323263,Personal,Caa
8305,343,0.519096017391792,1.1683889854274048,111762.34320880138,426836.55592299096,20,915274.9885598836,Technology,22,0,0.315694112376107,0.1678359707501218,0.5595478650652803,0.8511688678247183,Personal,Ca
8306,454,0.3351619127729898,1.0721662767986153,181319.97650015494,86297.02786207161,11,449946.6267654905,Technology,22,0,0.9430955296960664,0.44050310264063586,0.8679637931829146,0.5689444267217192,Government,B
8307,676,0.31749461945636404,0.9842201277401157,152831.9507331813,201722.46784388673,12,515461.3405722132,Consumer Goods,1,8,0.48945050926102995,0.12384567147207137,0.28579615840289274,0.9948533146243717,Government,B
